dpc_id,source_serial_no,region,taluk,village,opening_date,closing_date,status,latitude,longitude,source_snapshot,source_authority
TNCSC-KMS2025-26-1698,1698,Ranipet,Nemili,Jagirthandalam,2025-09-22,2026-06-19,Closed,12.911013,79.599109,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1699,1699,Ranipet,Nemili,Jagirthandalam Kandigai,2026-03-16,2026-06-16,Closed,12.929065,79.603924,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1700,1700,Ranipet,Nemili,Kalathur,2025-11-25,2026-06-14,Closed,12.873233,79.540062,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1701,1701,Ranipet,Nemili,Kandigai,2025-11-26,2025-12-25,Closed,12.929065,79.603924,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1702,1702,Ranipet,Nemili,Kariakudal,2025-09-15,2026-06-23,Closed,12.991890,79.617406,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1703,1703,Ranipet,Nemili,Karivedu,2026-04-04,2026-06-10,Closed,12.991920,79.617120,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1704,1704,Ranipet,Nemili,Kariyakudal 1,2026-05-22,2026-06-20,Closed,13.009460,79.599580,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1705,1705,Ranipet,Nemili,Karnavur,2026-04-04,2026-06-19,Closed,12.956611,79.532210,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1706,1706,Ranipet,Nemili,Kattupakkam,2025-09-22,2026-06-20,Closed,13.035443,79.541877,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1707,1707,Ranipet,Nemili,Kilkalathur,2025-09-19,2026-06-20,Closed,13.008898,79.599319,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1708,1708,Ranipet,Nemili,Kilkalathur 1,2026-05-20,2026-06-15,Closed,13.008898,79.599319,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1709,1709,Ranipet,Nemili,Kilveedhi,2025-09-13,2026-06-07,Closed,12.992928,79.575241,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1710,1710,Ranipet,Nemili,Kilvenkatapuram,2026-03-17,2026-06-11,Closed,12.994528,79.637576,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1711,1711,Ranipet,Nemili,Kodambakkam,2026-03-30,2026-06-22,Closed,12.994919,79.546426,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1712,1712,Ranipet,Nemili,Lakshmipuram,2025-09-15,2026-06-10,Closed,12.945459,79.541414,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1713,1713,Ranipet,Nemili,Mahendiravadi,2025-09-15,2026-06-19,Closed,12.988486,79.542254,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1714,1714,Ranipet,Nemili,Melapulam Puthur,2025-12-13,2026-06-17,Closed,12.908279,79.530162,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1715,1715,Ranipet,Nemili,Melari,2025-09-20,2026-06-20,Closed,13.029633,79.566594,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1716,1716,Ranipet,Nemili,Melari 1,2026-05-30,2026-06-06,Closed,13.029633,79.566594,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1717,1717,Ranipet,Nemili,Pallipatarai,2026-04-08,2026-06-26,Closed,12.951257,79.550892,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1718,1718,Ranipet,Nemili,Panapakkam,2025-09-13,2026-06-27,Closed,12.914721,79.567746,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1719,1719,Ranipet,Nemili,Perumpulipakkam,2025-09-23,2026-06-14,Closed,12.898600,79.556800,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1720,1720,Ranipet,Nemili,Peruvalayam,2026-03-31,2026-06-15,Closed,12.988910,79.651480,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1721,1721,Ranipet,Nemili,Reddivalam,2026-03-28,2026-06-18,Closed,12.967150,79.397820,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1722,1722,Ranipet,Nemili,S Kolathur,2025-12-08,2026-06-02,Closed,12.943058,79.625691,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1723,1723,Ranipet,Nemili,Sayanapuram,2026-03-25,2026-06-06,Closed,12.989026,79.651283,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1724,1724,Ranipet,Nemili,Sayanavaram,2025-09-18,2026-01-04,Closed,12.989026,79.651283,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1725,1725,Ranipet,Nemili,Sirukarumbur,2025-09-13,2026-06-16,Closed,12.892646,79.488912,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1726,1726,Ranipet,Nemili,Siruvalayam,2025-09-13,2026-06-16,Closed,12.964393,79.535366,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1727,1727,Ranipet,Nemili,Thirumalpur,2025-09-13,2026-06-18,Closed,12.937930,79.641391,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1728,1728,Ranipet,Nemili,Uliyanallur,2025-09-22,2026-06-20,Closed,12.968986,79.556141,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1729,1729,Ranipet,Nemili,Vedanthangal,2025-09-15,2026-06-26,Closed,12.554659,79.847955,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1730,1730,Ranipet,Nemili,Velithangipuram,2026-03-13,2026-06-08,Closed,13.040110,79.521111,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1731,1731,Ranipet,Sholingur,Ayal,2026-04-29,2026-06-27,Closed,13.044195,79.458680,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1732,1732,Ranipet,Sholingur,Banavaram,2026-04-02,2026-07-09,Closed,13.017518,79.476208,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1733,1733,Ranipet,Sholingur,Gudalur,2026-03-13,2026-06-22,Closed,9.729870,78.853704,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1734,1734,Ranipet,Sholingur,Keelveeranam,2025-09-22,2026-06-17,Closed,12.978022,79.482089,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1735,1735,Ranipet,Sholingur,Kesavanankuppam,2026-03-16,2026-06-22,Closed,13.042681,79.381545,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1736,1736,Ranipet,Sholingur,Kodakkal,2025-12-10,2026-06-24,Closed,13.070332,79.414406,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1737,1737,Ranipet,Sholingur,Kunnathur,2025-09-15,2026-06-27,Closed,12.571379,80.157828,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1738,1738,Ranipet,Sholingur,Kunnathur 1,2026-05-27,2026-06-27,Closed,12.571379,80.157828,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1739,1739,Ranipet,Sholingur,Marudhalam,2026-04-10,2026-06-26,Closed,13.017450,79.395847,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1740,1740,Ranipet,Sholingur,Meelveeranam,2025-09-22,2026-06-15,Closed,12.979078,79.472490,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1741,1741,Ranipet,Sholingur,Polipakkam,2026-03-14,2026-06-25,Closed,13.057369,79.484213,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1742,1742,Ranipet,Sholingur,Pudur,2026-03-30,2026-06-18,Closed,12.984709,79.495246,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1743,1743,Ranipet,Sholingur,Soorai,2026-03-30,2026-06-26,Closed,12.584712,79.882548,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1744,1744,Ranipet,Walajah,Ayilam,2026-04-09,2026-06-06,Closed,12.876454,79.228215,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1745,1745,Ranipet,Walajah,Kalmelkuppam,2026-03-14,2026-06-24,Closed,12.985413,79.351963,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1746,1746,Ranipet,Walajah,Sengadu,2026-03-31,2026-06-25,Closed,12.967204,79.397806,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1747,1747,Ranipet,Walajah,Sengadu 1,2026-05-13,2026-06-07,Closed,12.967204,79.397806,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1748,1748,Ranipet,Walajah,Valluvambakkam,2025-09-15,2026-06-11,Closed,12.958745,79.426453,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1749,1749,Ranipet,Walajah,Valluvambakkam 1,2026-05-26,2026-06-25,Closed,12.958745,79.426453,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1750,1750,Salem,Attur,Thalaivasal,2026-02-21,2026-05-07,Closed,11.602959,78.740305,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1751,1751,Salem,Attur,Varagur,2026-02-21,2026-05-06,Closed,11.636135,78.772647,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1752,1752,Salem,Edappadi,Pulampatti,2026-02-09,2026-05-06,Closed,11.654699,77.763917,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1753,1753,Salem,Ganagavalli,Ilupainatham,2026-02-21,2026-04-16,Closed,11.521213,78.756125,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1754,1754,Salem,Ganagavalli,Kudumalai,2026-03-04,2026-06-13,Closed,11.459355,78.581899,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1755,1755,Salem,Ganagavalli,Odiyattur,2026-02-24,2026-05-21,Closed,11.546792,78.642086,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1756,1756,Salem,Ganagavalli,Puliyankurichi,2026-02-23,2026-05-06,Closed,11.504796,78.794862,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1757,1757,Salem,Pethanaickenpalayam,Chinnakrishnapuram,2026-03-02,2026-05-04,Closed,11.656336,78.421511,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1758,1758,Salem,Sankari,Thevur,2026-02-11,2026-05-02,Closed,10.718023,79.730090,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1759,1759,Sivagangai,Devakottai,Ilangudi,2026-01-29,2026-03-09,Closed,9.883264,78.806798,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1760,1760,Sivagangai,Devakottai,Kannangudi,2026-01-27,2026-03-08,Closed,11.403470,79.656550,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1761,1761,Sivagangai,Devakottai,Karkalathur,2026-01-24,2026-02-26,Closed,9.804284,78.848240,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1762,1762,Sivagangai,Devakottai,Muppaiyur,2026-01-24,2026-03-09,Closed,9.808430,78.831588,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1763,1763,Sivagangai,Devakottai,Nagavayal,2026-01-14,,Open,10.014953,78.729961,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1764,1764,Sivagangai,Devakottai,Pidaranendal,2026-01-27,2026-03-09,Closed,9.757300,78.829060,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1765,1765,Sivagangai,Devakottai,Puliyall,2026-01-27,2026-03-09,Closed,9.987361,78.729638,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1766,1766,Sivagangai,Devakottai,Sarugani,2026-02-18,2026-03-22,Closed,9.852137,78.761415,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1767,1767,Sivagangai,Devakottai,Uruvatti,2026-02-10,2026-03-10,Closed,9.823943,78.728779,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1768,1768,Sivagangai,Ilayankudi,Kalaikulam,2026-02-04,2026-03-23,Closed,9.703597,78.599420,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1769,1769,Sivagangai,Ilayankudi,Karaikkulam,2026-02-05,2026-03-24,Closed,9.695518,78.631532,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1770,1770,Sivagangai,Ilayankudi,Kelanettur,2026-03-07,2026-04-12,Closed,9.618007,78.550646,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1771,1771,Sivagangai,Ilayankudi,Kottaiyur,2026-01-28,2026-03-08,Closed,9.582263,78.662218,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1772,1772,Sivagangai,Ilayankudi,Munaiventri,2026-02-11,2026-03-16,Closed,9.604684,78.565944,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1773,1773,Sivagangai,Ilayankudi,Muthur,2026-02-11,2026-03-19,Closed,11.056696,79.713680,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1774,1774,Sivagangai,Ilayankudi,Tadiyamangalam,2026-02-03,2026-03-13,Closed,9.681717,78.573166,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1775,1775,Sivagangai,Ilayankudi,Thayamangalam,2026-02-04,2026-03-17,Closed,9.684950,78.602263,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1776,1776,Sivagangai,Ilayankudi,Vandal,2026-02-10,2026-03-17,Closed,9.638925,78.785250,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1777,1777,Sivagangai,Ilayankudi,Varunthi,2026-02-14,2026-03-18,Closed,9.597359,78.745955,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1778,1778,Sivagangai,Kalaiyarkovil,Kalakkanmai,2026-01-21,2026-03-12,Closed,9.898729,78.655174,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1779,1779,Sivagangai,Kalaiyarkovil,Kangipatti,2026-02-10,2026-03-17,Closed,9.810566,78.604857,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1780,1780,Sivagangai,Kalaiyarkovil,Madumarichan,2026-02-09,2026-03-03,Closed,9.762715,78.580740,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1781,1781,Sivagangai,Kalaiyarkovil,Nadamangalam,2026-02-05,2026-03-20,Closed,9.774180,78.506591,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1782,1782,Sivagangai,Kallal,Veppangulam,2026-03-04,2026-03-24,Closed,9.945615,78.823140,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1783,1783,Sivagangai,Karaikudi,Jayamkondan,2026-02-16,2026-04-10,Closed,10.074853,78.921935,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1784,1784,Sivagangai,Karaikudi,S R Pattinam,2026-01-14,,Open,9.987886,78.729652,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1785,1785,Sivagangai,Karaikudi,Sirugavayal,2026-02-17,2026-04-02,Closed,10.058389,78.875734,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1786,1786,Sivagangai,Karaikudi,Thiruthangoor,2026-02-06,2026-03-14,Closed,10.027372,78.903834,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1787,1787,Sivagangai,Manamadurai,Kattikulam,2026-02-09,2026-04-27,Closed,9.701187,78.370743,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1788,1788,Sivagangai,Manamadurai,Keelapasalai,2026-02-12,2026-04-16,Closed,9.652597,78.459905,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1789,1789,Sivagangai,Manamadurai,Kombukaranenthal,2025-09-10,,Open,9.710558,78.389425,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1790,1790,Sivagangai,Manamadurai,Kuavaliveli,2025-09-13,2026-04-09,Closed,9.701174,78.370710,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1791,1791,Sivagangai,Manamadurai,Melanetoor,2026-02-18,2026-04-16,Closed,9.626373,78.538851,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1792,1792,Sivagangai,Manamadurai,Melapasalai,2026-02-19,2026-04-01,Closed,9.649516,78.442465,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1793,1793,Sivagangai,Manamadurai,Milaganur,2026-02-13,2026-04-08,Closed,9.678320,78.387501,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1794,1794,Sivagangai,Manamadurai,Muthanenthal,2026-02-13,2026-04-25,Closed,9.746204,78.390039,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1795,1795,Sivagangai,Manamadurai,Pesarpattnam1,2025-09-11,2026-04-02,Closed,9.705528,78.429380,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1796,1796,Sivagangai,Manamadurai,Seikalathur,2026-02-07,2026-03-25,Closed,9.734290,78.441522,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1797,1797,Sivagangai,Manamadurai,Somathur,2026-02-09,2026-04-10,Closed,9.619621,78.436444,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1798,1798,Sivagangai,Manamadurai,Vagudi,2026-02-05,2026-05-06,Closed,9.743997,78.371944,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1799,1799,Sivagangai,Manamadurai,Vedhiyarendal,2026-01-29,2026-03-20,Closed,9.640518,78.478376,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1800,1800,Sivagangai,Manamadurai,Vellikuruchi,2026-02-05,2026-04-15,Closed,9.758433,78.360836,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1801,1801,Sivagangai,Manamadurai,Vilathur,2026-02-12,2026-04-18,Closed,9.692803,78.358362,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1802,1802,Sivagangai,Singampunari,Erumaipatti,2026-01-22,2026-03-06,Closed,10.085192,78.471650,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1803,1803,Sivagangai,Singampunari,S Sevalpatti,2026-01-29,2026-02-28,Closed,10.091601,78.507443,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1804,1804,Sivagangai,Sivagangai,Arasanur,2026-01-29,2026-03-04,Closed,9.502607,78.814190,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1805,1805,Sivagangai,Sivagangai,Idaikattur,2026-02-02,2026-03-23,Closed,9.759286,78.386314,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1806,1806,Sivagangai,Sivagangai,Iluppaikkudi,2026-03-17,2026-04-02,Closed,9.891732,78.348843,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1807,1807,Sivagangai,Sivagangai,Kilakandani,2026-02-11,2026-03-17,Closed,9.800573,78.474869,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1808,1808,Sivagangai,Sivagangai,Paganeri,2026-01-24,2026-03-08,Closed,9.962678,78.590483,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1809,1809,Sivagangai,Sivagangai,Paniyur,2026-01-14,2026-04-09,Closed,9.853002,78.429724,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1810,1810,Sivagangai,Sivagangai,Sakkanthi,2026-02-11,2026-03-14,Closed,9.878436,78.440201,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1811,1811,Sivagangai,Sivagangai,Samiyarpatti,2026-01-29,,Open,9.823958,78.477825,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1812,1812,Sivagangai,Sivagangai,Satharasankottai,2026-02-05,2026-03-18,Closed,9.759693,78.537394,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1813,1813,Sivagangai,Sivagangai,Sozhapuram,2026-02-14,2026-03-13,Closed,9.907674,78.499640,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1814,1814,Sivagangai,Sivagangai,Thamaraki North,2026-02-16,2026-04-21,Closed,9.934311,78.383694,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1815,1815,Sivagangai,Sivagangai,Thamaraki South,2026-03-05,2026-04-09,Closed,9.914204,78.385175,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1816,1816,Sivagangai,Sivagangai,V.Pudukulam,2026-02-09,2026-04-21,Closed,9.795485,78.401718,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1817,1817,Sivagangai,Sivagangai,Vembathu,2026-01-24,2026-05-08,Closed,9.798522,78.388406,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1818,1818,Sivagangai,Sivagangai,Vempangudi,2026-02-05,2026-03-18,Closed,8.811488,77.360420,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1819,1819,Sivagangai,Thirupattur,Kavanoor,2026-02-06,2026-03-23,Closed,9.420437,78.802667,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1820,1820,Sivagangai,Thirupattur,Nerkkuppai,2026-02-17,2026-03-04,Closed,9.619525,78.436380,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1821,1821,Sivagangai,Thirupattur,Thirukoshtiyur,2026-02-05,2026-03-09,Closed,10.066333,78.560009,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1822,1822,Sivagangai,Thiruppuvanam,Achangulam,2026-02-03,2026-05-02,Closed,9.744965,78.288555,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1823,1823,Sivagangai,Thiruppuvanam,Enathi,2026-02-03,2026-05-02,Closed,9.841616,78.307723,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1824,1824,Sivagangai,Thiruppuvanam,Keezharangiam,2026-03-05,2026-04-21,Closed,9.777230,78.250075,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1825,1825,Sivagangai,Thiruppuvanam,Kurunthankulam,2026-02-11,2026-03-28,Closed,9.748272,78.315754,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
TNCSC-KMS2025-26-1826,1826,Sivagangai,Thiruppuvanam,Ladanendal,2026-02-10,2026-03-26,Closed,9.809598,78.299160,KMS 2025-26 as on 12-07-2026,Tamil Nadu Civil Supplies Corporation
